CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_017_01_PPR_PD_OBS_RATE,17.89,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_017_01_PPR_PD_OBS_READM,17,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_017_01_PPR_PD_RSRR,19.65,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_017_01_PPR_PD_RSRR_2_5,15.19,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_017_01_PPR_PD_RSRR_97_5,24.98,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_017_01_PPR_PD_VOLUME,95,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_018_02_DTC_NUMBER,17,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_018_02_DTC_OBS_RATE,16.04,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_018_02_DTC_RS_RATE,16.59,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_018_02_DTC_RS_RATE_2_5,11.73,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_018_02_DTC_RS_RATE_97_5,23.29,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_018_02_DTC_VOLUME,106,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_019_01_MSPB_NUMB,79,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_019_01_MSPB_SCORE,1.01,-,10/1/2021,9/30/2023,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_021_01_ADJ_RATE,12.2,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_021_01_DENOMINATOR,231,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_021_01_NUMERATOR,25,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_021_01_OBS_RATE,10.8,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_020_01_DENOMINATOR,250,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_020_01_NUMERATOR,243,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_020_01_OBS_RATE,97.2,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_022_02_DENOMINATOR_C1,85,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_022_02_NUMERATOR_C1,76,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_022_02_OBS_RATE_C1,89.4,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_022_02_DENOMINATOR_C2,57,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_022_02_NUMERATOR_C2,57,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_022_02_OBS_RATE_C2,100,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_023_02_ADJ_RATE,59.7,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_023_02_DENOMINATOR,85,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_023_02_NUMERATOR,36,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_023_02_OBS_RATE,42.4,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_024_02_DENOMINATOR,101,-,4/1/2024,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_024_02_NUMERATOR,9,-,4/1/2024,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_024_02_OBS_RATE,8.9,-,4/1/2024,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_025_01_DENOMINATOR,167,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_025_01_NUMERATOR,167,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_025_01_OBS_RATE,100,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_026_02_DENOMINATOR,64,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_026_02_NUMERATOR,51,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_026_02_OBS_RATE,79.7,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_027_01_DENOMINATOR,144,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_027_01_NUMERATOR,72,-,7/1/2023,6/30/2024,-
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 EAST LOHMAN AVENUE,-,LAS CRUCES,NM,88011,Dona Ana,(575) 521-6600,6,L_027_01_OBS_RATE,50,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_006_01_CI_LOWER,1.249,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_006_01_CI_UPPER,2.792,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_006_01_COMP_PERF,Worse than the National Benchmark,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_006_01_DOPC_DAYS,"5,966",-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_006_01_ELIGCASES,12.595,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_006_01_NUMERATOR,24,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_006_01_SIR,1.906,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_007_01_CI_LOWER,0.557,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_007_01_CI_UPPER,2.277,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_007_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_007_01_DOPC_DAYS,"4,452",-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_007_01_ELIGCASES,6.673,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_007_01_NUMERATOR,8,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_007_01_SIR,1.199,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_011_05_ADJ_CHG_MOBL_SCORE,4.2,-,7/1/2022,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_011_05_DENOMINATOR,312,-,7/1/2022,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_011_05_OBS_CHG_MOBL_SCORE,2.6,-,7/1/2022,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_012_01_DENOMINATOR,475,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_012_01_NUMERATOR,0,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_012_01_OBS_RATE,0,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_014_01_CI_LOWER,0.055,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_014_01_CI_UPPER,0.247,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_014_01_COMP_PERF,Better than the National Benchmark,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_014_01_DOPC_DAYS,"48,663",-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_014_01_ELIGCASES,56.08,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_014_01_NUMERATOR,7,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_014_01_SIR,0.125,-,4/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_015_01_DENOMINATOR,861,-,10/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_015_01_NUMERATOR,436,-,10/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_015_01_OBS_RATE,50.6,-,10/1/2023,3/31/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_017_01_PPR_PD_OBS_RATE,22.83,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_017_01_PPR_PD_OBS_READM,21,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_017_01_PPR_PD_RSRR,19.16,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_017_01_PPR_PD_RSRR_2_5,15.57,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_017_01_PPR_PD_RSRR_97_5,23.65,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_017_01_PPR_PD_VOLUME,92,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_018_02_DTC_NUMBER,4,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_018_02_DTC_OBS_RATE,3.01,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_018_02_DTC_RS_RATE,11.92,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_018_02_DTC_RS_RATE_2_5,6.69,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_018_02_DTC_RS_RATE_97_5,20.18,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_018_02_DTC_VOLUME,133,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_019_01_MSPB_NUMB,144,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_019_01_MSPB_SCORE,1,-,10/1/2021,9/30/2023,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_021_01_ADJ_RATE,9,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_021_01_DENOMINATOR,438,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_021_01_NUMERATOR,53,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_021_01_OBS_RATE,12.1,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_020_01_DENOMINATOR,475,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_020_01_NUMERATOR,474,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_020_01_OBS_RATE,99.8,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_022_02_DENOMINATOR_C1,430,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_022_02_NUMERATOR_C1,416,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_022_02_OBS_RATE_C1,96.7,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_022_02_DENOMINATOR_C2,0,2,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_022_02_NUMERATOR_C2,Not Available,2,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_022_02_OBS_RATE_C2,Not Available,2,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_023_02_ADJ_RATE,28.5,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_023_02_DENOMINATOR,430,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_023_02_NUMERATOR,106,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_023_02_OBS_RATE,24.7,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_024_02_DENOMINATOR,424,-,4/1/2024,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_024_02_NUMERATOR,47,-,4/1/2024,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_024_02_OBS_RATE,11.1,-,4/1/2024,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_025_01_DENOMINATOR,447,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_025_01_NUMERATOR,447,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_025_01_OBS_RATE,100,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_026_02_DENOMINATOR,9,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_026_02_NUMERATOR,Not Available,1,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_026_02_OBS_RATE,Not Available,1,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_027_01_DENOMINATOR,162,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_027_01_NUMERATOR,40,-,7/1/2023,6/30/2024,-
332008,HENRY J CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,-,NEW YORK,NY,10035,New York,(212) 318-8000,2,L_027_01_OBS_RATE,24.69,-,7/1/2023,6/30/2024,-
342012,KINDRED HOSPITAL GREENSBORO,2401 SOUTHSIDE BLVD,-,GREENSBORO,NC,27406,Guilford,(336) 271-2800,4,L_006_01_CI_LOWER,0.181,-,4/1/2023,3/31/2024,-
342012,KINDRED HOSPITAL GREENSBORO,2401 SOUTHSIDE BLVD,-,GREENSBORO,NC,27406,Guilford,(336) 271-2800,4,L_006_01_CI_UPPER,1.375,-,4/1/2023,3/31/2024,-
